Name,X-Coordinate,Y-Coordinate,Tag,Area (ha),Imperv. (%),공원녹지 X,
S08440TTTT,178552.172,549816.7,공동주택,0.09,65,FALSE,65
S08441TTTT,178582.172,549816.7,공동주택,0.09,65,FALSE,65
S08442TTTT,178612.172,549816.7,공동주택,0.09,65,FALSE,65
S08443TTTT,178642.172,549816.7,공동주택,0.09,65,FALSE,65
S08444TTTT,178672.172,549816.7,공동주택,0.09,65,FALSE,65
S08445TTTT,178702.172,549816.7,공동주택,0.09,65,FALSE,65
S08446TTTT,178732.172,549816.7,공동주택,0.09,65,FALSE,65
S08447TTTF,178758.375,549816.938,녹지,0.067111,0,TRUE,100
S08448TFTT,178805.359,549815.063,자족시설,0.010551,85,FALSE,85
S08449TTTT,178822.172,549816.7,자족시설,0.09,85,FALSE,85
S08450TTTF,178851.734,549816.9,자족시설,0.087276,85,FALSE,85
S08451TFTT,178889.984,549816.3,자족시설,0.042939,85,FALSE,85
S08452TTTT,178912.172,549816.7,자족시설,0.09,85,FALSE,85
S08453TTTT,178942.172,549816.7,자족시설,0.09,85,FALSE,85
S08454TTTT,178972.172,549816.7,자족시설,0.09,85,FALSE,85
S08455TTTF,178998.328,549817.063,자족시설,0.066806,85,FALSE,85
S08456TFTT,179042.984,549815.7,공원,0.024766,15,TRUE,100
S08457TTTT,179052.828,549819.4,공원,0.030932,15,TRUE,100
S08509TTTT,177630.875,549778.25,자족시설,0.018526,85,FALSE,85
S08510TTTT,177647.7,549782.1,자족시설,0.0468,85,FALSE,85
S08514TTTF,177777.781,549787.438,녹지,0.055958,0,TRUE,100
S08518FFTT,177894.859,549785.1,자족시설,0.066255,85,FALSE,85
S08519TTTT,177922.266,549786.563,자족시설,0.089297,85,FALSE,85
S08520TTTT,177952.172,549786.7,자족시설,0.09,85,FALSE,85
S08521TTTT,177982.172,549786.7,공동주택,0.09,65,FALSE,65
S08522TTTT,178012.172,549786.7,공동주택,0.09,65,FALSE,65
S08523TTTT,178042.172,549786.7,공동주택,0.09,65,FALSE,65
S08524TTTT,178072.172,549786.7,공동주택,0.09,65,FALSE,65
S08525TTTT,178102.172,549786.7,공동주택,0.09,65,FALSE,65
S08526TTTT,178132.172,549786.7,공동주택,0.09,65,FALSE,65
S08527TTTT,178162.172,549786.7,공동주택,0.09,65,FALSE,65
S08528TTTT,178192.172,549786.7,공동주택,0.09,65,FALSE,65
S08529TTTT,178222.172,549786.7,공동주택,0.09,65,FALSE,65
S08530TTTT,178252.172,549786.7,공동주택,0.09,65,FALSE,65
S08531TTTF,178276.016,549787.7,공동주택,0.052354,65,FALSE,65
S08538TFTT,178492.172,549786.7,공동주택,0.09,65,FALSE,65
S08539TTTT,178522.172,549786.7,공동주택,0.09,65,FALSE,65
S08540TTTT,178552.172,549786.7,공동주택,0.09,65,FALSE,65
S08541TTTT,178582.172,549786.7,공동주택,0.09,65,FALSE,65
S08542TTTT,178612.172,549786.7,공동주택,0.09,65,FALSE,65
S08543TTTT,178642.172,549786.7,공동주택,0.09,65,FALSE,65
S08544TTTT,178672.172,549786.7,공동주택,0.09,65,FALSE,65
S08545TTTT,178702.172,549786.7,공동주택,0.09,65,FALSE,65
S08546TTTT,178732.172,549786.7,공동주택,0.09,65,FALSE,65
S08547TTTF,178757.047,549787.2,녹지,0.058997,0,TRUE,100
S08548TFTT,178803.734,549785.063,자족시설,0.019951,85,FALSE,85
S08549TTTT,178822.172,549786.7,보행자전용도로,0.09,100,TRUE,100
S08550TTTF,178851.016,549786.563,보행자전용도로,0.082849,100,TRUE,100
S08551TFFT,178883.688,549784.063,자족시설,0.017368,85,FALSE,85
S08552TTFT,178913.281,549796.6,자족시설,0.025821,85,FALSE,85
S08553TTFT,178943.063,549795,보행자전용도로,0.039867,100,TRUE,100
S08554TTFT,178972.8,549792.75,자족시설,0.053563,85,FALSE,85
S08555TTFF,178997.031,549791.2,자족시설,0.041433,85,FALSE,85
S08556TFFT,179040.609,549786.063,공원,0.036947,15,TRUE,100
S08557TTTT,179048.844,549794.8,공원,0.005204,15,TRUE,100
S08608TTTT,177605.563,549744.063,자족시설,0.001694,85,FALSE,85
S08609TTTT,177623.4,549755.8,자족시설,0.081615,85,FALSE,85
S08610TTTT,177649.656,549756.438,자족시설,0.074821,85,FALSE,85
S08614TTTF,177780.4,549757.5,녹지,0.040228,0,TRUE,100
S08618TFTT,177896.953,549757.4,자족시설,0.060956,85,FALSE,85
S08619TTTT,177922.172,549756.7,자족시설,0.09,85,FALSE,85
S08620TTTT,177952.172,549756.7,자족시설,0.09,85,FALSE,85
S08621TTTT,177982.172,549756.7,공동주택,0.09,65,FALSE,65
S08622TTTT,178012.172,549756.7,공동주택,0.09,65,FALSE,65
S08623TTTT,178042.172,549756.7,공동주택,0.09,65,FALSE,65
S08624TTTT,178072.172,549756.7,공동주택,0.09,65,FALSE,65
S08625TTTT,178102.172,549756.7,공동주택,0.09,65,FALSE,65
S08626TTTT,178132.172,549756.7,공동주택,0.09,65,FALSE,65
S08627TTTT,178162.172,549756.7,공동주택,0.09,65,FALSE,65
S08628TTTT,178192.172,549756.7,공동주택,0.09,65,FALSE,65
S08629TTTT,178222.172,549756.7,공동주택,0.09,65,FALSE,65
S08630TTTT,178252.172,549756.7,공동주택,0.09,65,FALSE,65
S08631TTFF,178278.547,549756.563,공동주택,0.042022,65,FALSE,65
S08638TFTT,178492.172,549756.7,공동주택,0.09,65,FALSE,65
S08639TTTT,178522.172,549756.7,공동주택,0.09,65,FALSE,65
S08640TTTT,178552.172,549756.7,공동주택,0.09,65,FALSE,65
S08641TTTT,178582.172,549756.7,공동주택,0.09,65,FALSE,65
S08642TTTT,178612.172,549756.7,공동주택,0.09,65,FALSE,65
S08643TTTT,178642.172,549756.7,공동주택,0.09,65,FALSE,65
S08644TTTT,178672.172,549756.7,공동주택,0.09,65,FALSE,65
S08645TTTT,178702.172,549756.7,공동주택,0.09,65,FALSE,65
S08646TTTT,178732.172,549756.7,공동주택,0.09,65,FALSE,65
S08647TTTF,178754.7,549757.563,녹지,0.044747,0,TRUE,100
S08648TFTT,178801.328,549755.563,자족시설,0.034548,85,FALSE,85
S08649TTTT,178822.172,549756.7,자족시설,0.09,85,FALSE,85
S08650TTTT,178852.172,549756.7,자족시설,0.09,85,FALSE,85
S08651TTTT,178882.172,549756.7,자족시설,0.09,85,FALSE,85
S08652FTTT,178911.938,549756.3,자족시설,0.087673,85,FALSE,85
S08653FTTF,178941.938,549754.7,보행자전용도로,0.077938,100,TRUE,100
S08656TFTT,179035.625,549757.25,공원,0.034698,15,TRUE,100
S08708TTTT,177603.188,549724.75,자족시설,0.022815,85,FALSE,85
S08709TTTT,177622.172,549726.7,자족시설,0.09,85,FALSE,85
S08710TTTT,177650.766,549726.563,자족시설,0.081497,85,FALSE,85
S08714TTTT,177782.375,549727.9,녹지,0.028309,0,TRUE,100
S08715FTTT,177802.172,549726.7,자족시설,0.09,85,FALSE,85
S08716FTTT,177832.172,549726.7,자족시설,0.09,85,FALSE,85
S08717FTTF,177859.781,549726.2,자족시설,0.07537,85,FALSE,85
S08718TFTT,177899.719,549727.6,자족시설,0.044238,85,FALSE,85
S08719TTTT,177922.172,549726.7,자족시설,0.09,85,FALSE,85
S08720TTTT,177952.172,549726.7,자족시설,0.09,85,FALSE,85
S08721TTTT,177982.172,549726.7,공동주택,0.09,65,FALSE,65
S08722TTTT,178012.172,549726.7,공동주택,0.09,65,FALSE,65
S08723TTTT,178042.172,549726.7,공동주택,0.09,65,FALSE,65
S08724TTTT,178072.172,549726.7,공동주택,0.09,65,FALSE,65
S08725TTTT,178102.172,549726.7,주상복합,0.09,100,FALSE,100
S08726TTTT,178132.172,549726.7,주상복합,0.09,100,FALSE,100
S08727TTTT,178162.172,549726.7,주상복합,0.09,100,FALSE,100
S08728TTTT,178192.172,549726.7,주상복합,0.09,100,FALSE,100
S08729TTTT,178222.172,549726.7,주상복합,0.09,100,FALSE,100
S08730TTTF,178251.328,549727.3,주상복합,0.084409,100,FALSE,100
S08736FFTT,178432.172,549726.7,공원,0.09,15,TRUE,100
S08737FTTT,178462.172,549726.7,공원,0.09,15,TRUE,100
S08738TTTT,178492.172,549726.7,공원,0.09,15,TRUE,100
S08739TTTT,178522.172,549726.7,공동주택,0.09,65,FALSE,65
S08740TTTT,178552.172,549726.7,공동주택,0.09,65,FALSE,65
S08741TTTT,178582.172,549726.7,공동주택,0.09,65,FALSE,65
S08742TTTT,178612.172,549726.7,공동주택,0.09,65,FALSE,65
S08743TTTT,178642.172,549726.7,공동주택,0.09,65,FALSE,65
S08744TTTT,178672.172,549726.7,공동주택,0.09,65,FALSE,65
S08745TTTT,178702.172,549726.7,공동주택,0.09,65,FALSE,65
S08746TTTT,178732.172,549726.7,공동주택,0.09,65,FALSE,65
S08747TTTF,178752.172,549728.2,녹지,0.029076,0,TRUE,100
S08748TFTT,178798.8,549725.938,자족시설,0.049851,85,FALSE,85
S08749TTTT,178822.172,549726.7,자족시설,0.09,85,FALSE,85
S08750TTTT,178852.172,549726.7,자족시설,0.09,85,FALSE,85
S08751TTTT,178882.172,549726.7,자족시설,0.09,85,FALSE,85
S08752TTTT,178912.172,549726.7,자족시설,0.09,85,FALSE,85
S08753TTTF,178942.172,549726.7,보행자전용도로,0.09,100,TRUE,100
S08756TFTT,179030.047,549726.563,공원,0.030641,15,TRUE,100
S08808TTTT,177600.313,549695.6,자족시설,0.040553,85,FALSE,85
S08809TTTT,177622.172,549696.7,자족시설,0.09,85,FALSE,85
S08810TTTT,177651.125,549696.6,자족시설,0.083709,85,FALSE,85
S08814TTTT,177784.969,549703.5,녹지,0.008136,0,TRUE,100
S08815TTTT,177802.266,549696.75,자족시설,0.089418,85,FALSE,85
S08816TTTT,177832.172,549696.7,자족시설,0.09,85,FALSE,85
S08817TTTF,177861.938,549696.5,자족시설,0.08848,85,FALSE,85
S08818TFFT,177900.484,549697.3,자족시설,0.02993,85,FALSE,85
S08819TTTT,177922.172,549696.7,자족시설,0.09,85,FALSE,85
S08820TTTT,177952.172,549696.7,자족시설,0.09,85,FALSE,85
S08821TTTT,177982.172,549696.7,주상복합,0.09,100,FALSE,100
S08822TTTT,178012.172,549696.7,주상복합,0.09,100,FALSE,100
S08823TTTT,178042.172,549696.7,주상복합,0.09,100,FALSE,100
S08824TTTT,178072.172,549696.7,주상복합,0.09,100,FALSE,100
S08825TTTT,178102.172,549696.7,주상복합,0.09,100,FALSE,100
S08826TTTT,178132.172,549696.7,주상복합,0.09,100,FALSE,100
S08827TTTT,178162.172,549696.7,주상복합,0.09,100,FALSE,100
S08828TTTT,178192.172,549696.7,주상복합,0.09,100,FALSE,100
S08829TTTT,178222.172,549696.7,주상복합,0.09,100,FALSE,100
S08830TTTF,178246.375,549698.3,주상복합,0.053071,100,FALSE,100
S08834FFTT,178372.172,549696.7,공원,0.09,15,TRUE,100
S08835FTTT,178402.172,549696.7,공원,0.09,15,TRUE,100
S08836TTTT,178432.172,549696.7,공원,0.09,15,TRUE,100
S08837TTTT,178462.172,549696.7,공원,0.09,15,TRUE,100
S08838TTTT,178492.172,549696.7,공원,0.09,15,TRUE,100
S08839TTTT,178522.172,549696.7,공동주택,0.09,65,FALSE,65
S08840TTTT,178552.172,549696.7,공동주택,0.09,65,FALSE,65
S08841TTTT,178582.172,549696.7,공동주택,0.09,65,FALSE,65
S08842TTTT,178612.172,549696.7,공원,0.09,15,TRUE,100
S08843TTTT,178642.172,549696.7,공원,0.09,15,TRUE,100
S08844TTTT,178672.172,549696.7,공원,0.09,15,TRUE,100
S08845TTTT,178702.172,549696.7,공원,0.09,15,TRUE,100
S08846TTTT,178732.078,549696.75,공원,0.089392,15,TRUE,100
S08847TTFF,178749.3,549703.938,공원,0.007419,15,TRUE,100
S08848TFTT,178795.781,549696,공원,0.067896,15,TRUE,100
S08849TTTT,178822.172,549696.7,공원,0.09,15,TRUE,100
S08850TTTT,178852.172,549696.7,공원,0.09,15,TRUE,100
S08851TTTT,178882.172,549696.7,공원,0.09,15,TRUE,100
S08852TTTT,178912.172,549696.7,공원,0.09,15,TRUE,100
S08853TTTT,178942.172,549696.7,공원,0.09,15,TRUE,100
S08854FTTT,178972.172,549696.7,공원,0.09,15,TRUE,100
S08855FTTT,178990.141,549698.938,공원,0.016688,15,TRUE,100
S08856TTTT,179025.438,549696.438,공원,0.033351,15,TRUE,100
S08908TTTT,177597.141,549665.75,자족시설,0.059512,85,FALSE,85
S08909TTTT,177622.172,549666.7,자족시설,0.09,85,FALSE,85
S08910TTTT,177648.531,549669.438,자족시설,0.061769,85,FALSE,85
S08915TTTT,177806.9,549668.8,녹지,0.058153,0,TRUE,100
S08916TTTT,177832.172,549666.7,자족시설,0.09,85,FALSE,85
S08917TTTT,177862.172,549666.7,자족시설,0.09,85,FALSE,85
S08918FTTT,177890,549666.8,자족시설,0.027212,85,FALSE,85
S08919TTTT,177922.172,549666.7,자족시설,0.09,85,FALSE,85
S08920TTTT,177952.172,549666.7,자족시설,0.09,85,FALSE,85
S08921TTTT,177982.172,549666.7,보행자전용도로,0.09,100,TRUE,100
S08922TTTT,178012.172,549666.7,주상복합,0.09,100,FALSE,100
S08923TTTT,178042.172,549666.7,주상복합,0.09,100,FALSE,100
S08924TTTT,178072.172,549666.7,주상복합,0.09,100,FALSE,100
S08925TTTT,178102.172,549666.7,주상복합,0.09,100,FALSE,100
S08926TTTT,178132.172,549666.7,주상복합,0.09,100,FALSE,100
S08927TTTT,178162.172,549666.7,주상복합,0.09,100,FALSE,100
S08928TTTT,178192.172,549666.7,주상복합,0.09,100,FALSE,100
S08929TTTT,178222.172,549666.7,주상복합,0.09,100,FALSE,100
S08930TTFF,178252.8,549666.7,공원,0.039095,15,TRUE,100
S08934TFTT,178372.172,549666.7,공원,0.09,15,TRUE,100
S08935TTTT,178402.172,549666.7,공원,0.09,15,TRUE,100
S08936TTTT,178432.172,549666.7,공원,0.09,15,TRUE,100
S08937TTTT,178462.172,549666.7,공원,0.09,15,TRUE,100
S08938TTTT,178492.172,549666.7,공원,0.09,15,TRUE,100
S08939TTTT,178522.172,549666.7,공원,0.09,15,TRUE,100
S08940TTTT,178552.172,549666.7,공원,0.09,15,TRUE,100
S08941TTFT,178582.172,549666.7,공원,0.09,15,TRUE,100
S08942TTFT,178612.172,549666.7,공원,0.09,15,TRUE,100
S08943TTTT,178642.172,549666.7,공원,0.09,15,TRUE,100
S08944TTTT,178672.172,549666.7,공원,0.09,15,TRUE,100
S08945TTTT,178702.172,549666.7,공원,0.09,15,TRUE,100
S08946TTTF,178729.313,549667.563,공원,0.072082,15,TRUE,100
S08947FFTT,178776.391,549655.3,공원,0.001267,15,TRUE,100
S08948TTTT,178792.8,549666.3,공원,0.08604,15,TRUE,100
S08949TTTT,178822.172,549666.7,공원,0.09,15,TRUE,100
S08950TTTT,178852.172,549666.7,공원,0.09,15,TRUE,100
S08951TTTT,178882.172,549666.7,공원,0.09,15,TRUE,100
S08952TTTT,178912.172,549666.7,공원,0.09,15,TRUE,100
S08953TTTT,178942.172,549666.7,자족시설,0.09,85,FALSE,85
S08954TTTT,178972.031,549666.8,자족시설,0.089127,85,FALSE,85
S08955TTTT,179007.641,549665.4,공원,0.010343,15,TRUE,100
S08956TTTT,179022.125,549667.75,공원,0.029277,15,TRUE,100
S09007TTTT,177575.672,549626.063,자족시설,0.002973,85,FALSE,85
S09008TTTT,177592.922,549636.2,자족시설,0.085181,85,FALSE,85
S09009TTTT,177618.984,549640.1,자족시설,0.061065,85,FALSE,85
S09010TTTT,177639.531,549649.5,자족시설,0.002339,85,FALSE,85
S09015TTTT,177813.5,549647.6,녹지,0.006773,0,TRUE,100
S09016TTTT,177833.984,549638.4,녹지,0.075881,0,TRUE,100
S09017TTTT,177862.172,549636.7,자족시설,0.09,85,FALSE,85
S09018TTTT,177882.938,549635.25,자족시설,0.032935,85,FALSE,85
S09019TTTT,177923.156,549637.2,자족시설,0.083905,85,FALSE,85
S09020TTTT,177952.172,549636.7,자족시설,0.09,85,FALSE,85
S09021TTTT,177982.172,549636.7,보행자전용도로,0.09,100,TRUE,100
S09022TTTT,178012.172,549636.7,주상복합,0.09,100,FALSE,100
S09023TTTT,178042.172,549636.7,주상복합,0.09,100,FALSE,100
S09024TTTT,178072.172,549636.7,주상복합,0.09,100,FALSE,100
S09025TTTT,178102.172,549636.7,주상복합,0.09,100,FALSE,100
S09026TTTT,178132.172,549636.7,주상복합,0.09,100,FALSE,100
S09027TTTT,178162.172,549636.7,주상복합,0.09,100,FALSE,100
S09028TTTT,178192.172,549636.7,주상복합,0.09,100,FALSE,100
S09029TTTF,178219.672,549637.8,공원,0.073714,15,TRUE,100
S09030FFTT,178257.641,549635.1,공원,0.055383,15,TRUE,100
S09031FTTT,178282.172,549636.7,공원,0.09,15,TRUE,100
S09032FTTT,178312.172,549636.7,공원,0.09,15,TRUE,100
S09033FTTT,178342.172,549636.7,공원,0.09,15,TRUE,100
S09034TTTT,178372.172,549636.7,공원,0.09,15,TRUE,100
S09035TTTT,178402.172,549636.7,공원,0.09,15,TRUE,100
S09036TTTT,178432.172,549636.7,공원,0.09,15,TRUE,100
S09037TTTT,178462.172,549636.7,공원,0.09,15,TRUE,100
S09038TTTT,178492.172,549636.7,공원,0.09,15,TRUE,100
S09039TTTT,178522.172,549636.7,근린생활시설,0.09,90,FALSE,90
S09040TTTF,178552.172,549636.7,근린생활시설,0.09,90,FALSE,90
S09043TFTT,178642.172,549636.7,근린생활시설,0.09,90,FALSE,90
S09044TTTT,178672.172,549636.7,공원,0.09,15,TRUE,100
S09045TTTT,178702.172,549636.7,공원,0.09,15,TRUE,100
S09046TTTF,178724.672,549638.5,공원,0.043132,15,TRUE,100
S09047TFTT,178773.563,549633.3,자족시설,0.01877,85,FALSE,85
S09048TTTT,178792.172,549636.7,자족시설,0.09,85,FALSE,85
S09049TTTT,178822.172,549636.7,자족시설,0.09,85,FALSE,85
S09050TTTT,178852.172,549636.7,자족시설,0.09,85,FALSE,85
S09051TTTT,178882.172,549636.7,자족시설,0.09,85,FALSE,85
S09052TTTT,178912.172,549636.7,보행자전용도로,0.09,100,TRUE,100
S09053TTTT,178942.172,549636.7,자족시설,0.09,85,FALSE,85
S09054TTTT,178970.2,549637.1,자족시설,0.077984,85,FALSE,85
S09055TTTT,179013.2,549635,공원,0.022935,15,TRUE,100
S09056TTTT,179020.141,549638.5,공원,0.016997,15,TRUE,100
S09107TTTT,177571.9,549604.063,자족시설,0.02888,85,FALSE,85
S09108TTTT,177589.281,549608.75,자족시설,0.068795,85,FALSE,85
S09109TTTT,177608.844,549619.8,자족시설,0.001425,85,FALSE,85
S09116TTTT,177842.391,549618.063,녹지,0.007822,0,TRUE,100
S09117TTTT,177864.6,549609.9,녹지,0.065732,0,TRUE,100
S09118TTTT,177888.766,549605.1,녹지,0.067334,0,TRUE,100
S09119TTTT,177927.375,549609.5,자족시설,0.053133,85,FALSE,85
S09120TTTT,177952.172,549606.7,자족시설,0.09,85,FALSE,85
S09121TTTT,177982.172,549606.7,보행자전용도로,0.09,100,TRUE,100
S09122TTTT,178012.172,549606.7,주상복합,0.09,100,FALSE,100
S09123TTTT,178042.172,549606.7,공원,0.09,15,TRUE,100
S09124TTTT,178072.172,549606.7,공원,0.09,15,TRUE,100
S09125TTTT,178102.172,549606.7,공원,0.09,15,TRUE,100
S09126TTTT,178132.172,549606.7,공원,0.09,15,TRUE,100
S09127TTTT,178162.172,549606.7,공원,0.09,15,TRUE,100
S09128TTTT,178192.172,549606.7,공원,0.09,15,TRUE,100
S09129TTFF,178216.281,549607.563,공원,0.044924,15,TRUE,100
S09130TFTT,178252.844,549606.2,공원,0.085588,15,TRUE,100
S09131TTTT,178282.172,549606.7,공원,0.09,15,TRUE,100
S09132TTTT,178312.172,549606.7,공원,0.09,15,TRUE,100
S09133TTTT,178342.172,549606.7,공원,0.09,15,TRUE,100
S09134TTTT,178372.172,549606.7,공원,0.09,15,TRUE,100
S09135TTTT,178402.172,549606.7,공원,0.09,15,TRUE,100
S09136TTTT,178432.172,549606.7,공원,0.09,15,TRUE,100
S09137TTTT,178462.125,549606.75,근린생활시설,0.089661,90,FALSE,90
S09138TTFT,178490.422,549611.563,근린생활시설,0.057307,90,FALSE,90
S09139TTFT,178522.141,549610.9,근린생활시설,0.045818,90,FALSE,90
S09140TTFF,178552.188,549607.063,공동주택,0.045249,65,FALSE,65
S09141FFTT,178582.328,549603.7,공동주택,0.046846,65,FALSE,65
S09142FTTT,178612.375,549601.4,공동주택,0.049962,65,FALSE,65
S09143FTTF,178642.063,549605.8,공동주택,0.052755,65,FALSE,65
S09144TFFT,178673.359,549611.1,근린생활시설,0.060248,90,FALSE,90
S09145TTFT,178702.469,549607.1,공원,0.087307,15,TRUE,100
S09146TTFF,178720.266,549612.6,공원,0.012559,15,TRUE,100
S09147TFFT,178769.422,549605.25,자족시설,0.045213,85,FALSE,85
S09148TTTT,178792.172,549606.7,자족시설,0.09,85,FALSE,85
S09149TTTT,178822.172,549606.7,자족시설,0.09,85,FALSE,85
S09150TTTT,178852.172,549606.7,자족시설,0.09,85,FALSE,85
S09151TTTT,178882.172,549606.7,자족시설,0.09,85,FALSE,85
S09152TTTT,178912.172,549606.7,보행자전용도로,0.09,100,TRUE,100
S09153TTTT,178942.172,549606.7,자족시설,0.09,85,FALSE,85
S09154TTTT,178967.859,549607.25,자족시설,0.063877,85,FALSE,85
S09155TTTT,179010.656,549605.7,공원,0.038429,15,TRUE,100
S09156TTTT,179018.375,549612.9,공원,0.004794,15,TRUE,100
S09207TTTT,177567.438,549575.75,자족시설,0.057697,85,FALSE,85
S09208TTTT,177582.656,549578.438,자족시설,0.031628,85,FALSE,85
S09217TTTT,177875.641,549590.5,녹지,0.000807,0,TRUE,100
S09218TTTT,177895.953,549583.063,녹지,0.043438,0,TRUE,100
S09219TTTT,177917.531,549571.938,녹지,0.036783,0,TRUE,100
S09220TTTT,177955.344,549580.063,공원,0.061548,15,TRUE,100
S09221TTTT,177982.172,549576.7,공원,0.09,15,TRUE,100
S09222TTTT,178012.172,549576.7,공원,0.09,15,TRUE,100
S09223TTTT,178042.172,549576.7,공원,0.09,15,TRUE,100
S09224TTTT,178072.172,549576.7,공원,0.09,15,TRUE,100
S09225TTTT,178102.172,549576.7,공원,0.09,15,TRUE,100
S09226TTTT,178132.172,549576.7,공원,0.09,15,TRUE,100
S09227TTTT,178162.172,549576.7,공원,0.09,15,TRUE,100
S09228TTTF,178191.953,549576.9,공원,0.08855,15,TRUE,100
S09229FFTT,178226.625,549576.3,공원,0.043104,15,TRUE,100
S09230TTTT,178252.172,549576.7,공동주택,0.09,65,FALSE,65
S09231TTTT,178282.172,549576.7,공동주택,0.09,65,FALSE,65
S09232TTTT,178312.172,549576.7,공동주택,0.09,65,FALSE,65
S09233TTTT,178342.172,549576.7,공동주택,0.09,65,FALSE,65
S09234TTTT,178372.172,549576.7,공동주택,0.09,65,FALSE,65
S09235TTTT,178402.172,549576.7,공동주택,0.09,65,FALSE,65
S09236TTTT,178432.172,549576.7,공동주택,0.09,65,FALSE,65
S09237TTFF,178456.938,549578.8,근린생활시설,0.05211,90,FALSE,90
S09238FFTT,178494.969,549573.6,공동주택,0.064633,65,FALSE,65
S09239TTTT,178522.172,549576.7,공동주택,0.09,65,FALSE,65
S09240TTTT,178552.172,549576.7,공동주택,0.09,65,FALSE,65
S09241TTTT,178582.172,549576.7,공동주택,0.09,65,FALSE,65
S09242TTTT,178612.172,549576.7,공동주택,0.09,65,FALSE,65
S09243TTTT,178642.172,549576.7,공동주택,0.09,65,FALSE,65
S09244FTTT,178671.219,549575.25,공동주택,0.080211,65,FALSE,65
S09245FTTF,178697.719,549572.063,녹지,0.037972,0,TRUE,100
S09247TFFT,178767,549581.063,자족시설,0.044812,85,FALSE,85
S09248TTFT,178792.578,549577.2,자족시설,0.08675,85,FALSE,85
S09249TTTT,178822.172,549576.7,자족시설,0.09,85,FALSE,85
S09250TTTT,178852.172,549576.7,자족시설,0.09,85,FALSE,85
S09251TTTT,178882.172,549576.7,자족시설,0.09,85,FALSE,85
S09252TTTT,178912.172,549576.7,자족시설,0.09,85,FALSE,85
S09253TTTT,178942.172,549576.7,자족시설,0.09,85,FALSE,85
S09254TTTT,178965.531,549577.4,자족시설,0.049771,85,FALSE,85
S09255TTTT,179006.875,549576.5,공원,0.046514,15,TRUE,100
S09307TTTT,177565.156,549546.6,녹지,0.068776,0,TRUE,100
S09308TTTT,177579.875,549553.6,녹지,0.009696,0,TRUE,100
S09319TTTT,177928.75,549553.7,녹지,0.029218,0,TRUE,100
S09320TTTT,177949,549541.25,녹지,0.042805,0,TRUE,100
S09321TTTT,177983.9,549553.5,공원,0.03989,15,TRUE,100
S09322TTTT,178013.375,549548.8,공원,0.075985,15,TRUE,100
S09323TTTT,178042.172,549546.7,자족시설,0.09,85,FALSE,85
S09324TTTT,178072.172,549546.7,자족시설,0.09,85,FALSE,85
S09325TTTT,178102.172,549546.7,자족시설,0.09,85,FALSE,85
S09326TTTT,178132.172,549546.7,자족시설,0.09,85,FALSE,85
S09327TTTT,178162.172,549546.7,자족시설,0.09,85,FALSE,85
S09328TTTF,178187.7,549548.2,자족시설,0.061317,85,FALSE,85
S09329TFTT,178225.5,549545.438,공원,0.068581,15,TRUE,100
S09330TTTT,178252.172,549546.7,공동주택,0.09,65,FALSE,65
S09331TTTT,178282.172,549546.7,공동주택,0.09,65,FALSE,65
S09332TTTT,178312.172,549546.7,공동주택,0.09,65,FALSE,65
S09333TTTT,178342.172,549546.7,공동주택,0.09,65,FALSE,65
S09334TTTT,178372.172,549546.7,공동주택,0.09,65,FALSE,65
S09335TTTT,178402.172,549546.7,공동주택,0.09,65,FALSE,65
S09336TTTF,178432.109,549546.75,공동주택,0.089634,65,FALSE,65
S09337FFTT,178465.281,549546.6,공동주택,0.03904,65,FALSE,65
S09338TTTT,178492.172,549546.7,공동주택,0.09,65,FALSE,65
S09339TTTT,178522.172,549546.7,공동주택,0.09,65,FALSE,65
S09340TTTT,178552.172,549546.7,공동주택,0.09,65,FALSE,65
S09341TTTT,178582.172,549546.7,공동주택,0.09,65,FALSE,65
S09342TTTT,178612.172,549546.7,공동주택,0.09,65,FALSE,65
S09343TTTT,178642.172,549546.7,공동주택,0.09,65,FALSE,65
S09344TTTT,178672.172,549546.7,공동주택,0.09,65,FALSE,65
S09345TTFF,178693.688,549549.063,녹지,0.036452,0,TRUE,100
S09346FFTT,178743.609,549540.2,자족복합용지,0.013645,85,FALSE,85
S09347FTTT,178761.125,549543.75,자족복합용지,0.071276,85,FALSE,85
S09348FTTF,178789.188,549542.6,자족복합용지,0.037467,85,FALSE,85
S09349TFTT,178825.031,549547.563,공공공지,0.070386,60,TRUE,100
S09350TTTT,178852.172,549546.7,자족시설,0.09,85,FALSE,85
S09351TTTT,178882.172,549546.7,자족시설,0.09,85,FALSE,85
S09352TTTT,178912.172,549546.7,자족시설,0.09,85,FALSE,85
S09353TTTT,178942.172,549546.7,자족시설,0.09,85,FALSE,85
S09354TTTT,178963.2,549547.7,자족시설,0.035664,85,FALSE,85
S09355TTTT,179002.234,549546.5,공원,0.049805,15,TRUE,100
S09407TTTT,177559.453,549522.7,녹지,0.032754,0,TRUE,100
S09420TTTT,177958.734,549520.938,녹지,0.040927,0,TRUE,100
S09421TTTT,177981.281,549515.438,녹지,0.081446,0,TRUE,100
S09422TTTT,178010.063,549509.563,녹지,0.04384,0,TRUE,100
S09423TTTT,178042.578,549520.563,자족시설,0.030123,85,FALSE,85
S09424TTTT,178073.7,549522.4,자족시설,0.05411,85,FALSE,85
S09425TTTT,178102.8,549517.563,자족시설,0.084319,85,FALSE,85
